instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"SAKURAGI, TOMOMI",4.6,2.0,7,N/A,https://www.ratemyprofessors.com/professor/964243,Not Specified,None
"FUENTES, VICTOR",3.0,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1254640,Spanish & Portuguese,None
"ORTONY, JULIA",4.0,2.5,2,N/A,https://www.ratemyprofessors.com/professor/1293235,Chemistry,None
"LEE, JIM",3.8,2.3,30,N/A,https://www.ratemyprofessors.com/professor/480703,Ethnic Studies,None
"WALKER, PHILLIP",4.1,3.4,18,N/A,https://www.ratemyprofessors.com/professor/171269,Anthropology,None
"WOODS, CLYDE",3.1,1.5,6,N/A,https://www.ratemyprofessors.com/professor/849882,African-American Studies,None
"DEL NERO, DEE",5.0,1.5,2,N/A,https://www.ratemyprofessors.com/professor/1116261,Exercise & Sport Studies,None
"STOLTZFUS, KIM",5.0,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1293843,Communication,None
"CHIOU, KEVIN",4.3,2.0,2,N/A,https://www.ratemyprofessors.com/professor/1270637,Physics,None
"GARCIA-DES LAURIERS, CLAUDIA",2.6,2.8,5,N/A,https://www.ratemyprofessors.com/professor/1263369,Anthropology,None
"CHANDLER, JOHN",4.0,2.5,13,N/A,https://www.ratemyprofessors.com/professor/762471,Philosophy,None
"DAL BELLO, DOMINIC",4.5,2.3,3,N/A,https://www.ratemyprofessors.com/professor/1306634,Mechanical Engineering,None
"COTTER, PEGGY",2.6,4.3,9,N/A,https://www.ratemyprofessors.com/professor/1081052,Biology,None
"GLADKI, PAWEL",2.1,2.8,8,N/A,https://www.ratemyprofessors.com/professor/1101359,Mathematics,None
"RODRIGUEZ, R",3.5,2.7,3,N/A,https://www.ratemyprofessors.com/professor/1184514,Economics,None
"SWANSTROM, LISA",5.0,2.4,5,N/A,https://www.ratemyprofessors.com/professor/377362,Writing,None
"JOSEPH, LALICATA",5.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/1215140,Geology,None
"CASE, JEFFREY",1.5,3.0,1,N/A,https://www.ratemyprofessors.com/professor/1312286,Mathematics,None
"WAY, JONATHON",4.6,2.6,7,N/A,https://www.ratemyprofessors.com/professor/603128,Philosophy,None
"SZALOKY, MELINDA",1.8,5.0,2,N/A,https://www.ratemyprofessors.com/professor/1294744,Film,None
"SANTORI, CG",2.0,5.0,1,N/A,https://www.ratemyprofessors.com/professor/961488,Political Science,None
"PETROFF, PIERRE",1.3,4.5,6,N/A,https://www.ratemyprofessors.com/professor/381113,Engineering,None
"KLINGLER, TIMOTHY",4.9,1.6,7,N/A,https://www.ratemyprofessors.com/professor/945805,Languages,None
"BINION, GAYLE",4.1,3.0,4,N/A,https://www.ratemyprofessors.com/professor/1114540,Political Science,None
"DUNN, DONALD",2.5,5.0,2,N/A,https://www.ratemyprofessors.com/professor/645519,Chemistry,None
"MICHEL, CLAUDINE",3.3,3.2,5,N/A,https://www.ratemyprofessors.com/professor/1254297,African-American Studies,None
"RAMIREZ, ROQUE",3.8,3.3,4,N/A,https://www.ratemyprofessors.com/professor/810995,Chicano Studies,None
"WUDL, FRED",2.7,4.2,5,N/A,https://www.ratemyprofessors.com/professor/1016948,Chemistry,None
"MARTINSEN, ERIC",4.4,1.7,6,N/A,https://www.ratemyprofessors.com/professor/424721,Writing,None
"HINCKLEY, ROBERT",4.2,2.4,17,N/A,https://www.ratemyprofessors.com/professor/300103,Political Science,None
"REAL- LEON MENDEZ, NORA",4.0,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1296882,Spanish,None
"MARTINIS, JOHN",4.8,3.3,3,N/A,https://www.ratemyprofessors.com/professor/1043258,Physics,None
"HICKSON-HAHN, FRANCES",4.8,3.5,2,N/A,https://www.ratemyprofessors.com/professor/1193642,Classics,None
"PERONA, JOHN",2.4,3.8,16,N/A,https://www.ratemyprofessors.com/professor/504073,Chemistry,None
"GRAY-HILDENBRAND, JENNA",5.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/1295222,Law,None
"ALTSCHUL, JON",4.3,2.8,6,N/A,https://www.ratemyprofessors.com/professor/1231295,Philosophy,None
"JENSEN, NINA",5.0,2.0,2,N/A,https://www.ratemyprofessors.com/professor/961986,Mathematics,None
"EARL, JENNIFER",3.6,3.3,19,N/A,https://www.ratemyprofessors.com/professor/281518,Sociology,None
"HINDE, KATHERINE",5.0,2.5,2,N/A,https://www.ratemyprofessors.com/professor/1291271,Anthropology,None
"SANDHU, AMANDEEP",3.2,2.4,10,N/A,https://www.ratemyprofessors.com/professor/873675,Sociology,None
"SAGE, TYLER",5.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/1962128,English,None
"DEZA, ARTURO",5.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/1989466,Psychology,None
"BENTZ, JOHN",5.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/1983655,Geology,None
"TRUMBLE, BEN",5.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/1981587,Anthropology,None
"NARVAEZ, ELIZABETH",5.0,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1948857,Spanish,"INSPIRATIONAL, CARING, RESPECTED"
"FISCHER, STEFANIE",5.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/2023606,Economics,None
"AHMAD, MUHAMMAD",2.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/1991838,Fine Arts,None
"JOHNSON, JOHN",3.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/1996385,Electrical  Comp. Engineering,None
"CLEARWATER, BRIAN",5.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/1991956,Religion,None
"FURLONG, MICHAEL",2.5,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1926491,Psychology,None
"LOBER, AARON",5.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/1973472,Exercise  Sport Studies,None
"KELLEY, RYAN",5.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/2020250,Geography,None
"WANG, ALICE",1.0,5.0,1,N/A,https://www.ratemyprofessors.com/professor/2019891,Art,None
"SOLANKI, RAJ",5.0,1.0,1,N/A,https://www.ratemyprofessors.com/professor/1924471,Mathematics,"GIVES GOOD FEEDBACK, INSPIRATIONAL, RESPECTED"
"ZIMMERFAUST , THOMAS",5.0,3.0,1,N/A,https://www.ratemyprofessors.com/professor/1920925,Economics,"GIVES GOOD FEEDBACK, HILARIOUS, RESPECTED"
"FERGUSON, BILL",4.0,4.0,1,N/A,https://www.ratemyprofessors.com/professor/1973190,Art,None
"KREIE, HADDY",1.5,5.0,1,N/A,https://www.ratemyprofessors.com/professor/2013357,Theater,None
"ROEDER, JESSICA",4.5,2.0,1,N/A,https://www.ratemyprofessors.com/professor/1988164,Psychology,None
"ANDERSON, CURTIS",4.5,3.0,1,N/A,https://www.ratemyprofessors.com/professor/1995132,Philosophy,None
"HAMILTON, BECCA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3156352,English,None
"YUAN, YUANJING",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3107637,East Asian Languages & Cultures,None
"HUANGG, LESLIEE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3081281,Art,None
"HUANG, LEESLIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3081476,Art,None
"CZAJA, RAY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3080664,Environmental Science & Mgmt.,None
"HUAN G , LESLIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3081084,Art,None
"PEDE, ANNA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3147282,Economics,None
"RICHTER, BRENDA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2992855,Accounting,None
"NEDJAT HAIEM, RICHARD",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3103103,Comparative Literature & Lang,None
"MEJIA , ROBERT ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3079130,Communication,None
"FU, WADE ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3112966,Philosophy,None
"LIU, JIAYING",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3160270,Communication,None
"ATHAYDE, MANAIRA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2850980,International Studies,None
"ARMSTRONG, GEORDIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2817866,Geography,None
"ZIMMERMAN, DON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2811373,Sociology,None
"KIME, SAGE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2807871,Environmental Science & Mgmt.,None
"DUCKLER, HEIDI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2807136,Film,None
"CHIN, MICHEAL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2618234,Chemistry,None
"BREHM, LAUREL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2877569,Linguistics,None
"SING, LAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2847667,History,None
"TEJEDA, AMARU",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2805520,Film,None
"MAIER, JASON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2799500,Environmental Science & Mgmt.,None
"LEE, LOTUS",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2594284,East Asian Languages & Cultures,None
"HANSIA, AFSOON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2613262,Communication,None
"POWERS, CORINA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2764844,Writing,None
"CASTRO, MARILYN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2762523,Education,None
"GU, MENGYE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2527128,Statistics,None
"PULLEY, DANIEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2523623,Criminal Justice,None
"REIMER, NILS",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2920544,Psychology,None
"LYONS, MEREDITH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2989703,Fine Arts,None
"KIM, KYUNGIN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2934873,Communication,None
"ALTHAUSER, SETH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2933729,Mathematics,None
"FISCHER, MATTHEW",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2666654,Physics,None
"HUNTER, RYAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2665572,English,None
"SCHIMPOCK, RACHEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2706605,Art,None
"DUNCAN, JANET",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2780843,Statistics,None
"ESTER, ERIK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2841330,Economics,None
"DOWDY, KELSEY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2805354,Environmental Science & Mgmt.,None
"LUO, JERRY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2389536,Mathematics,None
"MESTER, SUN AE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2707934,East Asian Languages & Cultures,None
"DUPLESSIS, RODNEY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2703432,Music,None
"KRUIDENIER, JAMES",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2698707,Mathematics,None
"MOSHREFI, FARSHID",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2687886,Psychology,None
"GAUM, PETER",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2887865,Humanities,None
"TIME, ODOG",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2905132,Mathematics,None
"FARIBA, ENTESHARI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2872824,Religion,None
"OKAMOTO, YUKARI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2074087,Education,None
"LAMBELET, PATRICK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2471056,Religious Studies,None
"ASQUITH, AMANDA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2471055,Advisor,None
"ELROD, ANDREW",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2464877,History,None
"GWINN, BETH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2412533,Physics,None
"CHENG, KWANG-TING",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2393409,Mathematics,None
"BRICCETTI, ROSE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2421296,Art,None
"RODGER, ELLIOT",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2248708,Psychology,None
"CHANG, ALENDA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2224874,Electrical  Comp. Engineering,None
"BYL, KAITE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2359713,Electrical amp Comp. Engineering,None
"ZIRBEL, LAURA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1750532,Mathematics,None
"GRIGSBY, TIMOTHY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1839115,Education,None
"HARRISA, MICHAEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1836095,Spanish & Portuguese,None
"GRIFFIN, LAUREN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1987548,Religious Studies,None
"NEWLON, BRENDAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1984208,Religious Studies,None
"BERENBEIM, JACOB",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1822455,Chemistry,None
"TANOUS, CHELSEA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2158205,French,None
"KHAIRALLAH, STEPHANIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2376648,Biology,None
"KIM, JIHYE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2345777,Theater,None
"BOTHMAN, DAVE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2341879,Engineering,None
"BRAS, PIERRE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2054591,French  Italian,None
"LIEBERMAN, SHANNON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2051613,Art,None
"ROUNDS, A",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1552079,Not Specified,None
"VSOBURGH, JASON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1419697,Economics,None
"KAR, ROSIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1321053,Literature,None
"FISHER, JORDAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1321052,Mathematics,None
"MCDONALD, EVAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1500210,English,None
"RAY, SOHINI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1543339,Theater,None
"SPIKARD, JOHN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1423808,History,None
"HOLDEN, PATRICIA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/992282,Environmental Science & Mgmt.,None
"WASIF, TAYSEER",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1399412,Chemistry,None
"GUTIERREZ-JONES, LESLIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1144839,English,None
"CUNNINGHAM, DONNA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/704839,Film,None
"BODINE, BARBARA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/511835,Social Science,None
"HUANG, LESLIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3076167,Art,None
"GREEN, EVAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3075874,Philosophy,None
"DONHAM, CRISTINE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3074795,Biology,None
"DUDNEY, JOAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3102887,Science,None
"DUDNEY, JOAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3102885,Biology,None
"DENEER, ANDREW",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3107719,Sociology,None
"DEAN, JAKE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3031576,Anthropology,None
"JOHNSON-ROGERS, NEIL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3025234,History,None
"DI PIERRO , MASSIMO",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3018931,Computer Science,None
"SHARMA, BHAVNA ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3017796,Marketing,None
"BHANDARA, ZERKXIS",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3150382,Religious Studies,None
"VALLICELLA, LA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3047651,Writing,None
"GONTARYUK, KATHERINA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3034949,Philosophy,None
"HALE, ELIZ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3153910,Religious Studies,None
"DOIRON, FABIENNE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2986573,Feminist Studies,None
"MGEBRISHVILI, MARIAM ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2990478,Political Science,None
"WARE, BUTCH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2882266,Black Studies,None
"MEDRI, ELISA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2916262,Geology,None
"FISHELL, JULIE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2497839,Theater,None
"SIEGEL, GREG",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2675072,Communication,None
"BROWN, MICHAEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2587926,Environmental Science & Mgmt.,None
"SIEGEL, DAVID",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2610283,Biology,None
"MUNASINGHE, ANUDHI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2614406,Psychology,None
"FINE, JULIA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2655250,Linguistics,None
"FISHER, JILLIAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2662672,Music,None
"PAUL, CAROLE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2778592,Art,None
"YANG, MICHAEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2771858,Mechanical Engineering,None
"VIVIAN, DAVID",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2544633,Comparative Literature & Lang,None
"MCQUILKIN, CHRIS",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2699775,History,None
"KYRANOS, ALEX",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2828184,Chemistry,None
"PEDERSON, HAL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2825975,Statistics,None
"CHU, XIAORUI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2808982,Spanish & Portuguese,None
"CAMSARI, KEREM",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2806409,Electrical & Comp. Engineering,None
"EMRE, MEHMET",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2806856,Computer Science,None
"MOHAN, ADITYA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2806793,Computer Science,None
"HANNA, AIMEE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2533542,Advisor,None
"NOWOTARSKI, MESOPOTAMIA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2449703,Chemistry,None
"ALBUQUERQUE, JOAO",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2445611,Spanish amp Portuguese,None
"MORAN, AMBER",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2152541,Education,None
"OSTMAN, BJORN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2159984,Biology,None
"TAYLOR, BARBARA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2160959,Music,None
"SMITH, KENNETH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2218925,English,None
"NORRIS, ADAM",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2304805,Political Science,None
"STARKEY, SANDRA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2304552,English,None
"BAILLARGEON, DAVID",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2297364,Writing,None
"MILLS, C. LANDON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2296117,Chemistry,None
"JUERGENSMEYER, MARK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2385086,Global & International Studies,None
"MUSSELMAN, JAMES",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2364447,Spanish,None
"STOTTS, MATTHEW",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2477230,Management,None
"CHENG, TIM",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1528284,Electrical & Comp. Engineering,None
"HOCK, MASON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2520302,Music,None
"SANGHA, MANRAJ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2520928,Biology,None
"NINH , THIEN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1988596,Asian American Studies,None
"HOTARY, DANIEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1920821,Religion,None
"RIOS, SARAH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2041653,Sociology,None
"BUSETTO, ALBERTO-GIOVANNI ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2023577,Electrical  Comp. Engineering,None
"MINEKIME, EDWIN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2097358,Economics,None
"BLUE, ALEX",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2088962,Music,None
"KIM, SANGIN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1668113,Anthropology,None
"WEBER, SHANNON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1749193,Women's Studies,None
"SAHUC, PAUL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1609566,Music,None
"BLOCK, MATT",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1598188,Physics,None
"SYE, WALDEAB",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1663620,Geology,None
"PYNE, RUSSEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1622184,Economics,None
"HENDLEY, J",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1585494,Not Specified,None
"SANTOS, TERRY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1406112,English,None
"YI, HUI YUHL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1400971,Philosophy,None
"CHOI, CHARLES",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1384895,Communication,None
"PALMER, M. E.",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1382506,Writing,None
"HIDALGO, DANIELLE ANTOINETTE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1425539,Sociology,None
"GILBERT, DEREK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1424204,Black Studies,None
"SLATER, NICHOLE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1485015,Writing,None
"BLOCK, SUSAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1454975,Engineering,None
"EVANS, ELI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1505633,Writing,None
"LACHAPPELLE, NICHOLAS",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1481047,Global Studies,None
"RIVERA, ANJA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1266378,Science,None
"GRAEBER, BRUCE",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1205630,Marketing,None
"BOWLING, MICHAEL",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/870753,Nursing,None
"HOAGLAN, ELIZABETH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1040314,Biology,None
"WU, GAVIN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/1005707,Statistics,None
"TUGWELL, PATRICK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3121196,Religious Studies,None
"CASTIL, JOSHUA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3112834,Biology,None
"MARTINEZ-ALVAREZ, CESAR",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2992065,Political Science,None
"PENG, QIURI",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3139106,Mathematics,None
"LI, YUCHEN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3077848,Philosophy,None
"LYTLE, TIFFANY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3023955,Asian American Studies,None
"QIN, YAO",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3019964,Electrical & Comp. Engineering,None
"JEONG, HAEWON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3010147,Electrical & Comp. Engineering,None
"COLLIN, ALLEN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3006363,Philosophy,None
"MARTINEZ-IRIARTE, JULIAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3143640,Economics,None
"THORNTON, RYAN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3067995,Religious Studies,None
"LOPEZ-ESPINO, JESSICA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3067650,Sociology,None
"MCCURTREY, MARGARET",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/3001554,English,None
"IMMEL, BAILEY",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2927574,Psychology,None
"SCHMIDT, ELIZABETH",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2778665,History,None
"AGUILAR, MARIELA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2778078,Spanish,None
"EYSTER, ERIK",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2774528,Economics,None
"KAY, SERELA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2769616,Exercise & Sport Studies,None
"MANSOUR , OMAR",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2915548,Global Studies,None
"MILLER-LIKHETHE, MAEGAN ",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2895774,Global Studies,None
"BOVING, INDRA",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2983887,Biology,None
"JOHNS, JASON",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2778742,Biology,None
"MCKEE, KATHRYN",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2723002,Management,None
"BATES, CHRISTOPHER",0.0,0.0,0,N/A,https://www.ratemyprofessors.com/professor/2372573,Chemical Engineering,None
